2016-01-21 03:07:29,817 : INFO : site=tripadvisor, ftype=JointAll, index=18, rmse=0.23632, rho=0.18253, mse=0.05585, mae=0.17454
2016-01-21 03:42:12,635 : INFO : site=tripadvisor, ftype=JointAll, index=19, rmse=0.24186, rho=0.18457, mse=0.05850, mae=0.17890
2016-01-21 04:14:32,433 : INFO : site=tripadvisor, ftype=JointAll, index=20, rmse=0.24232, rho=0.19913, mse=0.05872, mae=0.17905
2016-01-21 04:50:10,161 : INFO : site=tripadvisor, ftype=JointAll, index=21, rmse=0.24035, rho=0.20436, mse=0.05777, mae=0.17756
2016-01-21 05:25:37,484 : INFO : site=tripadvisor, ftype=JointAll, index=22, rmse=0.24053, rho=0.19069, mse=0.05785, mae=0.17790
2016-01-21 06:01:09,905 : INFO : site=tripadvisor, ftype=JointAll, index=23, rmse=0.24007, rho=0.16795, mse=0.05763, mae=0.17735
2016-01-21 06:36:43,917 : INFO : site=tripadvisor, ftype=JointAll, index=24, rmse=0.23963, rho=0.19199, mse=0.05742, mae=0.17715
2016-01-21 07:11:57,339 : INFO : site=tripadvisor, ftype=JointAll, index=25, rmse=0.24090, rho=0.19700, mse=0.05803, mae=0.17757
2016-01-21 07:43:04,325 : INFO : site=tripadvisor, ftype=JointAll, index=26, rmse=0.23834, rho=0.17373, mse=0.05681, mae=0.17703
2016-01-21 08:14:23,707 : INFO : site=tripadvisor, ftype=JointAll, index=27, rmse=0.23841, rho=0.18482, mse=0.05684, mae=0.17593
2016-01-21 08:48:13,626 : INFO : site=tripadvisor, ftype=JointAll, index=28, rmse=0.23770, rho=0.17484, mse=0.05650, mae=0.17556
2016-01-21 09:23:20,594 : INFO : site=tripadvisor, ftype=JointAll, index=29, rmse=0.24164, rho=0.18493, mse=0.05839, mae=0.17805
2016-01-21 09:55:38,530 : INFO : site=tripadvisor, ftype=JointAll, index=30, rmse=0.23877, rho=0.17327, mse=0.05701, mae=0.17681
2016-01-21 10:31:10,278 : INFO : site=tripadvisor, ftype=JointAll, index=31, rmse=0.23970, rho=0.19354, mse=0.05746, mae=0.17722
2016-01-21 11:06:38,165 : INFO : site=tripadvisor, ftype=JointAll, index=32, rmse=0.24092, rho=0.18936, mse=0.05804, mae=0.17737
2016-01-21 11:42:02,843 : INFO : site=tripadvisor, ftype=JointAll, index=33, rmse=0.24123, rho=0.21186, mse=0.05819, mae=0.17719
2016-01-21 12:17:24,367 : INFO : site=tripadvisor, ftype=JointAll, index=34, rmse=0.23781, rho=0.16265, mse=0.05655, mae=0.17626
2016-01-21 12:52:40,070 : INFO : site=tripadvisor, ftype=JointAll, index=35, rmse=0.24223, rho=0.19001, mse=0.05867, mae=0.17900
2016-01-21 13:24:12,934 : INFO : site=tripadvisor, ftype=JointAll, index=36, rmse=0.24099, rho=0.17461, mse=0.05807, mae=0.17850
2016-01-21 13:55:21,387 : INFO : site=tripadvisor, ftype=JointAll, index=37, rmse=0.24151, rho=0.16769, mse=0.05833, mae=0.17895
2016-01-21 14:28:14,419 : INFO : site=tripadvisor, ftype=JointAll, index=38, rmse=0.24294, rho=0.17683, mse=0.05902, mae=0.17952
2016-01-21 15:04:12,653 : INFO : site=tripadvisor, ftype=JointAll, index=39, rmse=0.23909, rho=0.19658, mse=0.05716, mae=0.17585
2016-01-21 15:35:27,822 : INFO : site=tripadvisor, ftype=JointAll, index=40, rmse=0.23935, rho=0.16742, mse=0.05729, mae=0.17712
2016-01-21 16:11:03,695 : INFO : site=tripadvisor, ftype=JointAll, index=41, rmse=0.23960, rho=0.18123, mse=0.05741, mae=0.17727
2016-01-21 16:46:27,206 : INFO : site=tripadvisor, ftype=JointAll, index=42, rmse=0.24236, rho=0.20043, mse=0.05874, mae=0.17847
2016-01-21 17:21:47,634 : INFO : site=tripadvisor, ftype=JointAll, index=43, rmse=0.23955, rho=0.18369, mse=0.05739, mae=0.17713
2016-01-21 17:57:11,653 : INFO : site=tripadvisor, ftype=JointAll, index=44, rmse=0.24030, rho=0.19256, mse=0.05774, mae=0.17736
2016-01-21 18:32:38,497 : INFO : site=tripadvisor, ftype=JointAll, index=45, rmse=0.24327, rho=0.16721, mse=0.05918, mae=0.17916
2016-01-21 19:04:22,334 : INFO : site=tripadvisor, ftype=JointAll, index=46, rmse=0.23799, rho=0.17326, mse=0.05664, mae=0.17644
2016-01-21 19:35:37,826 : INFO : site=tripadvisor, ftype=JointAll, index=47, rmse=0.23916, rho=0.19235, mse=0.05720, mae=0.17691
2016-01-21 20:07:29,885 : INFO : site=tripadvisor, ftype=JointAll, index=48, rmse=0.23902, rho=0.18093, mse=0.05713, mae=0.17683
2016-01-21 20:43:33,755 : INFO : site=tripadvisor, ftype=JointAll, index=49, rmse=0.24082, rho=0.17697, mse=0.05799, mae=0.17823
2016-01-21 20:53:09,837 : INFO : site=tripadvisor, ftype=JointSemantic, index=0, rmse=0.23399, rho=0.29290, mse=0.05475, mae=0.17242
2016-01-21 21:01:43,869 : INFO : site=tripadvisor, ftype=JointSemantic, index=1, rmse=0.23197, rho=0.28379, mse=0.05381, mae=0.17222
2016-01-21 21:10:16,457 : INFO : site=tripadvisor, ftype=JointSemantic, index=2, rmse=0.23832, rho=0.27639, mse=0.05679, mae=0.17547
2016-01-21 21:18:48,095 : INFO : site=tripadvisor, ftype=JointSemantic, index=3, rmse=0.23542, rho=0.28314, mse=0.05542, mae=0.17432
2016-01-21 21:27:55,598 : INFO : site=tripadvisor, ftype=JointSemantic, index=4, rmse=0.23652, rho=0.27806, mse=0.05594, mae=0.17400
2016-01-21 21:37:32,056 : INFO : site=tripadvisor, ftype=JointSemantic, index=5, rmse=0.23477, rho=0.28679, mse=0.05512, mae=0.17379
2016-01-21 21:47:06,559 : INFO : site=tripadvisor, ftype=JointSemantic, index=6, rmse=0.23438, rho=0.27738, mse=0.05494, mae=0.17314
2016-01-21 21:56:42,234 : INFO : site=tripadvisor, ftype=JointSemantic, index=7, rmse=0.23317, rho=0.29659, mse=0.05437, mae=0.17196
2016-01-21 22:06:13,452 : INFO : site=tripadvisor, ftype=JointSemantic, index=8, rmse=0.23166, rho=0.27128, mse=0.05367, mae=0.17168
2016-01-21 22:15:45,965 : INFO : site=tripadvisor, ftype=JointSemantic, index=9, rmse=0.23606, rho=0.28589, mse=0.05572, mae=0.17400
2016-01-21 22:25:18,105 : INFO : site=tripadvisor, ftype=JointSemantic, index=10, rmse=0.23637, rho=0.25309, mse=0.05587, mae=0.17431
2016-01-21 22:34:49,586 : INFO : site=tripadvisor, ftype=JointSemantic, index=11, rmse=0.23665, rho=0.26085, mse=0.05600, mae=0.17396
2016-01-21 22:44:22,114 : INFO : site=tripadvisor, ftype=JointSemantic, index=12, rmse=0.23788, rho=0.28697, mse=0.05659, mae=0.17526
2016-01-21 22:53:59,098 : INFO : site=tripadvisor, ftype=JointSemantic, index=13, rmse=0.23191, rho=0.27985, mse=0.05378, mae=0.17074
2016-01-21 23:03:32,541 : INFO : site=tripadvisor, ftype=JointSemantic, index=14, rmse=0.23684, rho=0.27674, mse=0.05609, mae=0.17413
2016-01-21 23:13:02,075 : INFO : site=tripadvisor, ftype=JointSemantic, index=15, rmse=0.23404, rho=0.24184, mse=0.05478, mae=0.17338
2016-01-21 23:22:33,697 : INFO : site=tripadvisor, ftype=JointSemantic, index=16, rmse=0.23209, rho=0.27341, mse=0.05387, mae=0.17265
2016-01-21 23:32:05,061 : INFO : site=tripadvisor, ftype=JointSemantic, index=17, rmse=0.23366, rho=0.27054, mse=0.05460, mae=0.17290
2016-01-21 23:41:37,740 : INFO : site=tripadvisor, ftype=JointSemantic, index=18, rmse=0.23155, rho=0.27445, mse=0.05361, mae=0.17111
2016-01-21 23:51:08,922 : INFO : site=tripadvisor, ftype=JointSemantic, index=19, rmse=0.23685, rho=0.27748, mse=0.05610, mae=0.17494
2016-01-22 00:00:40,913 : INFO : site=tripadvisor, ftype=JointSemantic, index=20, rmse=0.23731, rho=0.28101, mse=0.05632, mae=0.17491
2016-01-22 00:10:12,850 : INFO : site=tripadvisor, ftype=JointSemantic, index=21, rmse=0.23486, rho=0.29367, mse=0.05516, mae=0.17350
2016-01-22 00:19:43,581 : INFO : site=tripadvisor, ftype=JointSemantic, index=22, rmse=0.23536, rho=0.27290, mse=0.05539, mae=0.17418
2016-01-22 00:29:08,695 : INFO : site=tripadvisor, ftype=JointSemantic, index=23, rmse=0.23495, rho=0.26237, mse=0.05520, mae=0.17333
